tract_id,region_id,vmt_per_capita
06107004101,SJV,26.8
06107000501,SJV,26.8
06107002304,SJV,26.8
06107002500,SJV,26.8
06107002700,SJV,26.8
06107003802,SJV,26.8
06107002007,SJV,26.8
06107001902,SJV,26.8
06107001800,SJV,26.8
06107002400,SJV,26.8
06107003300,SJV,26.8
06107000800,SJV,26.8
06107003700,SJV,26.8
06107001501,SJV,26.8
06107000900,SJV,26.8
06107004200,SJV,26.8
06107004500,SJV,26.8
06107003200,SJV,26.8
06107004400,SJV,26.8
06107002202,SJV,26.8
06073002702,SANDAG,22.1
06073002710,SANDAG,22.1
06073002707,SANDAG,22.1
06073002705,SANDAG,22.1
06073002202,SANDAG,22.1
06073002601,SANDAG,22.1
06073008352,SANDAG,22.1
06073008353,SANDAG,22.1
06073008354,SANDAG,22.1
06073008355,SANDAG,22.1
06073008356,SANDAG,22.1
06073018000,SANDAG,22.1
06073018100,SANDAG,22.1
06073018200,SANDAG,22.1
06073018300,SANDAG,22.1
06073019106,SANDAG,22.1
06073019107,SANDAG,22.1
06073019203,SANDAG,22.1
06073019205,SANDAG,22.1
06073019206,SANDAG,22.1
06073019207,SANDAG,22.1
06073019208,SANDAG,22.1
06073019301,SANDAG,22.1
06073009102,SANDAG,22.1
06073008800,SANDAG,22.1
06073009103,SANDAG,22.1
06073009201,SANDAG,22.1
06073009000,SANDAG,22.1
06073007907,SANDAG,22.1
06073007702,SANDAG,22.1
06073007701,SANDAG,22.1
06073003305,SANDAG,22.1
06073002712,SANDAG,22.1
06073009802,SANDAG,22.1
06073002804,SANDAG,22.1
06073000500,SANDAG,22.1
06073007200,SANDAG,22.1
06073013702,SANDAG,22.1
06073010200,SANDAG,22.1
06073002302,SANDAG,22.1
06073002703,SANDAG,22.1
06073002002,SANDAG,22.1
06073002001,SANDAG,22.1
06073008357,SANDAG,22.1
06073008358,SANDAG,22.1
06073008359,SANDAG,22.1
06073008360,SANDAG,22.1
06073009101,SANDAG,22.1
06073018400,SANDAG,22.1
06073018504,SANDAG,22.1
06073018507,SANDAG,22.1
06073018509,SANDAG,22.1
06073018510,SANDAG,22.1
06073018511,SANDAG,22.1
06073018512,SANDAG,22.1
06073018513,SANDAG,22.1
06073018514,SANDAG,22.1
06073019302,SANDAG,22.1
06073019303,SANDAG,22.1
06073019403,SANDAG,22.1
06073019404,SANDAG,22.1
06073019405,SANDAG,22.1
06073019406,SANDAG,22.1
06073019501,SANDAG,22.1
06073000202,SANDAG,22.1
06073021205,SANDAG,22.1
06073020309,SANDAG,22.1
06073020308,SANDAG,22.1
06073020214,SANDAG,22.1
06073020213,SANDAG,22.1
06073020029,SANDAG,22.1
06073019809,SANDAG,22.1
06073013306,SANDAG,22.1
06073013505,SANDAG,22.1
06073009901,SANDAG,22.1
06073014602,SANDAG,22.1
06073010005,SANDAG,22.1
06073008512,SANDAG,22.1
06073008502,SANDAG,22.1
06073002100,SANDAG,22.1
06073002402,SANDAG,22.1
06073004100,SANDAG,22.1
06073002201,SANDAG,22.1
06073002401,SANDAG,22.1
06073001600,SANDAG,22.1
06073009104,SANDAG,22.1
06073009400,SANDAG,22.1
06073009502,SANDAG,22.1
06073009504,SANDAG,22.1
06073009505,SANDAG,22.1
06073009506,SANDAG,22.1
06073009507,SANDAG,22.1
06073009509,SANDAG,22.1
06073009602,SANDAG,22.1
06073009604,SANDAG,22.1
06073018515,SANDAG,22.1
06073018516,SANDAG,22.1
06073018517,SANDAG,22.1
06073018518,SANDAG,22.1
06073019502,SANDAG,22.1
06073019503,SANDAG,22.1
06073019601,SANDAG,22.1
06073019602,SANDAG,22.1
06073019701,SANDAG,22.1
06073019702,SANDAG,22.1
06073019803,SANDAG,22.1
06073019804,SANDAG,22.1
06073019805,SANDAG,22.1
06073019806,SANDAG,22.1
06073019902,SANDAG,22.1
06073019903,SANDAG,22.1
06073019904,SANDAG,22.1
06073019905,SANDAG,22.1
06073020013,SANDAG,22.1
06073020014,SANDAG,22.1
06073020015,SANDAG,22.1
06073020016,SANDAG,22.1
06073020017,SANDAG,22.1
06073018614,SANDAG,22.1
06073017056,SANDAG,22.1
06073017055,SANDAG,22.1
06073017052,SANDAG,22.1
06073008507,SANDAG,22.1
06073013417,SANDAG,22.1
06073009107,SANDAG,22.1
06073021100,SANDAG,22.1
06073008509,SANDAG,22.1
06073002501,SANDAG,22.1
06073001300,SANDAG,22.1
06073001200,SANDAG,22.1
06073004300,SANDAG,22.1
06073001700,SANDAG,22.1
06073001400,SANDAG,22.1
06073009703,SANDAG,22.1
06073009704,SANDAG,22.1
06073009705,SANDAG,22.1
06073009706,SANDAG,22.1
06073009801,SANDAG,22.1
06073009804,SANDAG,22.1
06073009805,SANDAG,22.1
06073020018,SANDAG,22.1
06073020019,SANDAG,22.1
06073020020,SANDAG,22.1
06073020021,SANDAG,22.1
06073020022,SANDAG,22.1
06073020023,SANDAG,22.1
06073020024,SANDAG,22.1
06073020025,SANDAG,22.1
06073020103,SANDAG,22.1
06073020105,SANDAG,22.1
06073007501,SANDAG,22.1
06073007502,SANDAG,22.1
06073007600,SANDAG,22.1
06073007800,SANDAG,22.1
06073007903,SANDAG,22.1
06073008002,SANDAG,22.1
06073008101,SANDAG,22.1
06073008102,SANDAG,22.1
06073014002,SANDAG,22.1
06073011700,SANDAG,22.1
06073012003,SANDAG,22.1
06073002709,SANDAG,22.1
06073001800,SANDAG,22.1
06073001500,SANDAG,22.1
06073001000,SANDAG,22.1
06073005600,SANDAG,22.1
06073010012,SANDAG,22.1
06073002301,SANDAG,22.1
06073014804,SANDAG,22.1
06073016201,SANDAG,22.1
06073016401,SANDAG,22.1
06073016502,SANDAG,22.1
06073016605,SANDAG,22.1
06073016606,SANDAG,22.1
06073016607,SANDAG,22.1
06073020106,SANDAG,22.1
06073020107,SANDAG,22.1
06073020108,SANDAG,22.1
06073020109,SANDAG,22.1
06073020202,SANDAG,22.1
06073020206,SANDAG,22.1
06073008200,SANDAG,22.1
06073008301,SANDAG,22.1
06073008303,SANDAG,22.1
06073008305,SANDAG,22.1
06073008306,SANDAG,22.1
06073008307,SANDAG,22.1
06073008310,SANDAG,22.1
06073008311,SANDAG,22.1
06073008312,SANDAG,22.1
06073008313,SANDAG,22.1
06073008324,SANDAG,22.1
06073003103,SANDAG,22.1
06073003101,SANDAG,22.1
06073008600,SANDAG,22.1
06073006300,SANDAG,22.1
06073013309,SANDAG,22.1
06073002708,SANDAG,22.1
06073003213,SANDAG,22.1
06073013000,SANDAG,22.1
06073016100,SANDAG,22.1
06073016608,SANDAG,22.1
06073016609,SANDAG,22.1
06073016610,SANDAG,22.1
06073016612,SANDAG,22.1
06073016613,SANDAG,22.1
06073020207,SANDAG,22.1
06073020208,SANDAG,22.1
06073020209,SANDAG,22.1
06073020210,SANDAG,22.1
06073020211,SANDAG,22.1
06073020304,SANDAG,22.1
06073020305,SANDAG,22.1
06073020306,SANDAG,22.1
06073020307,SANDAG,22.1
06073020401,SANDAG,22.1
06073020403,SANDAG,22.1
06073020404,SANDAG,22.1
06073020405,SANDAG,22.1
06073020500,SANDAG,22.1
06073008327,SANDAG,22.1
06073008328,SANDAG,22.1
06073008329,SANDAG,22.1
06073008330,SANDAG,22.1
06073008331,SANDAG,22.1
06073008333,SANDAG,22.1
06073008335,SANDAG,22.1
06073008336,SANDAG,22.1
06073003202,SANDAG,22.1
06073013412,SANDAG,22.1
06073003115,SANDAG,22.1
06073006802,SANDAG,22.1
06073013204,SANDAG,22.1
06073013504,SANDAG,22.1
06073010110,SANDAG,22.1
06073008503,SANDAG,22.1
06073002502,SANDAG,22.1
06073015902,SANDAG,22.1
06073015200,SANDAG,22.1
06073015000,SANDAG,22.1
06073013601,SANDAG,22.1
06073002904,SANDAG,22.1
06073016614,SANDAG,22.1
06073016615,SANDAG,22.1
06073016616,SANDAG,22.1
06073016617,SANDAG,22.1
06073016701,SANDAG,22.1
06073016702,SANDAG,22.1
06073016802,SANDAG,22.1
06073016804,SANDAG,22.1
06073016806,SANDAG,22.1
06073016807,SANDAG,22.1
06073016809,SANDAG,22.1
06073020601,SANDAG,22.1
06073020602,SANDAG,22.1
06073020705,SANDAG,22.1
06073020706,SANDAG,22.1
06073020707,SANDAG,22.1
06073020708,SANDAG,22.1
06073020709,SANDAG,22.1
06073020710,SANDAG,22.1
06073020801,SANDAG,22.1
06073020805,SANDAG,22.1
06073020806,SANDAG,22.1
06073020807,SANDAG,22.1
06073020809,SANDAG,22.1
06073020903,SANDAG,22.1
06063000501,Plumas_RTPA,29.2
06073020904,SANDAG,22.1
06063000502,Plumas_RTPA,29.2
06063000100,Plumas_RTPA,29.2
06073021000,SANDAG,22.1
06073008337,SANDAG,22.1
06073008339,SANDAG,22.1
06073008340,SANDAG,22.1
06073008501,SANDAG,22.1
06073009603,SANDAG,22.1
06073008511,SANDAG,22.1
06073013906,SANDAG,22.1
06073014101,SANDAG,22.1
06073000700,SANDAG,22.1
06073016000,SANDAG,22.1
06073002803,SANDAG,22.1
06073007302,SANDAG,22.1
06073015502,SANDAG,22.1
06073012304,SANDAG,22.1
06073014500,SANDAG,22.1
06073014102,SANDAG,22.1
06073013311,SANDAG,22.1
06073000800,SANDAG,22.1
06073000900,SANDAG,22.1
06073016810,SANDAG,22.1
06073016811,SANDAG,22.1
06073016901,SANDAG,22.1
06073016902,SANDAG,22.1
06073017006,SANDAG,22.1
06073017009,SANDAG,22.1
06073017010,SANDAG,22.1
06073013312,SANDAG,22.1
06073013415,SANDAG,22.1
06073013908,SANDAG,22.1
06073013905,SANDAG,22.1
06073013907,SANDAG,22.1
06073010111,SANDAG,22.1
06073013103,SANDAG,22.1
06073010106,SANDAG,22.1
06073010107,SANDAG,22.1
06073012800,SANDAG,22.1
06073014001,SANDAG,22.1
06073002801,SANDAG,22.1
06073010004,SANDAG,22.1
06073010003,SANDAG,22.1
06073015100,SANDAG,22.1
06073004200,SANDAG,22.1
06073011100,SANDAG,22.1
06073003204,SANDAG,22.1
06073012700,SANDAG,22.1
06073010104,SANDAG,22.1
06073015405,SANDAG,22.1
06073017014,SANDAG,22.1
06073017015,SANDAG,22.1
06073017018,SANDAG,22.1
06073017019,SANDAG,22.1
06073017020,SANDAG,22.1
06073017021,SANDAG,22.1
06073017022,SANDAG,22.1
06073017029,SANDAG,22.1
06073017030,SANDAG,22.1
06073017031,SANDAG,22.1
06073017032,SANDAG,22.1
06073017033,SANDAG,22.1
06073003108,SANDAG,22.1
06073013802,SANDAG,22.1
06073003105,SANDAG,22.1
06073010013,SANDAG,22.1
06073013303,SANDAG,22.1
06073010112,SANDAG,22.1
06073014200,SANDAG,22.1
06073011601,SANDAG,22.1
06073011801,SANDAG,22.1
06073003502,SANDAG,22.1
06073003501,SANDAG,22.1
06073003301,SANDAG,22.1
06073003111,SANDAG,22.1
06073010103,SANDAG,22.1
06073009304,SANDAG,22.1
06073001100,SANDAG,22.1
06073000600,SANDAG,22.1
06073009202,SANDAG,22.1
06073008702,SANDAG,22.1
06073008701,SANDAG,22.1
06073003107,SANDAG,22.1
06073021204,SANDAG,22.1
06073015601,SANDAG,22.1
06073021202,SANDAG,22.1
06073020902,SANDAG,22.1
06073003113,SANDAG,22.1
06073013418,SANDAG,22.1
06073013606,SANDAG,22.1
06073017034,SANDAG,22.1
06073017035,SANDAG,22.1
06073017036,SANDAG,22.1
06073017037,SANDAG,22.1
06073010001,SANDAG,22.1
06073013203,SANDAG,22.1
06073012402,SANDAG,22.1
06073010402,SANDAG,22.1
06073012900,SANDAG,22.1
06073013313,SANDAG,22.1
06073013310,SANDAG,22.1
06073013314,SANDAG,22.1
06073010014,SANDAG,22.1
06073009511,SANDAG,22.1
06073008366,SANDAG,22.1
06073008365,SANDAG,22.1
06073008364,SANDAG,22.1
06073008363,SANDAG,22.1
06073017053,SANDAG,22.1
06073003901,SANDAG,22.1
06073013903,SANDAG,22.1
06073014400,SANDAG,22.1
06073012302,SANDAG,22.1
06073003401,SANDAG,22.1
06073008513,SANDAG,22.1
06073013414,SANDAG,22.1
06073008510,SANDAG,22.1
06073008505,SANDAG,22.1
06073013205,SANDAG,22.1
06073008504,SANDAG,22.1
06073007100,SANDAG,22.1
06073010401,SANDAG,22.1
06073010011,SANDAG,22.1
06073014601,SANDAG,22.1
06073010010,SANDAG,22.1
06073013301,SANDAG,22.1
06073010502,SANDAG,22.1
06073017039,SANDAG,22.1
06073017040,SANDAG,22.1
06073017041,SANDAG,22.1
06073017042,SANDAG,22.1
06073017043,SANDAG,22.1
06073017044,SANDAG,22.1
06073017045,SANDAG,22.1
06073017046,SANDAG,22.1
06073017047,SANDAG,22.1
06073017048,SANDAG,22.1
06073017049,SANDAG,22.1
06073003214,SANDAG,22.1
06073012600,SANDAG,22.1
06073003114,SANDAG,22.1
06073013401,SANDAG,22.1
06073014806,SANDAG,22.1
06073014805,SANDAG,22.1
06073007908,SANDAG,22.1
06073003304,SANDAG,22.1
06073002711,SANDAG,22.1
06073003800,SANDAG,22.1
06073011602,SANDAG,22.1
06073013506,SANDAG,22.1
06073013416,SANDAG,22.1
06073004501,SANDAG,22.1
06073013909,SANDAG,22.1
06073007002,SANDAG,22.1
06073013307,SANDAG,22.1
06073006500,SANDAG,22.1
06073005800,SANDAG,22.1
06073013503,SANDAG,22.1
06073013104,SANDAG,22.1
06073013308,SANDAG,22.1
06073011300,SANDAG,22.1
06073012303,SANDAG,22.1
06073000100,SANDAG,22.1
06073013701,SANDAG,22.1
06073012101,SANDAG,22.1
06073013801,SANDAG,22.1
06073008506,SANDAG,22.1
06073021302,SANDAG,22.1
06073017050,SANDAG,22.1
06073017104,SANDAG,22.1
06073017106,SANDAG,22.1
06073017107,SANDAG,22.1
06073012102,SANDAG,22.1
06073010009,SANDAG,22.1
06073003603,SANDAG,22.1
06073003602,SANDAG,22.1
06073003404,SANDAG,22.1
06073004800,SANDAG,22.1
06073000201,SANDAG,22.1
06073017054,SANDAG,22.1
06073014902,SANDAG,22.1
06073007910,SANDAG,22.1
06073007905,SANDAG,22.1
06073017813,SANDAG,22.1
06073017110,SANDAG,22.1
06073017109,SANDAG,22.1
06073017051,SANDAG,22.1
06073021500,SANDAG,22.1
06073021206,SANDAG,22.1
06073020811,SANDAG,22.1
06073010900,SANDAG,22.1
06073012200,SANDAG,22.1
06073005100,SANDAG,22.1
06073005300,SANDAG,22.1
06073006000,SANDAG,22.1
06073003601,SANDAG,22.1
06073003902,SANDAG,22.1
06073004900,SANDAG,22.1
06073004600,SANDAG,22.1
06073007301,SANDAG,22.1
06073002905,SANDAG,22.1
06073003212,SANDAG,22.1
06073010501,SANDAG,22.1
06073003208,SANDAG,22.1
06073002903,SANDAG,22.1
06073017108,SANDAG,22.1
06073017200,SANDAG,22.1
06073017303,SANDAG,22.1
06073017304,SANDAG,22.1
06073002602,SANDAG,22.1
06073004700,SANDAG,22.1
06073010800,SANDAG,22.1
06073005500,SANDAG,22.1
06073000300,SANDAG,22.1
06073000400,SANDAG,22.1
06073016504,SANDAG,22.1
06073016503,SANDAG,22.1
06073014901,SANDAG,22.1
06073019808,SANDAG,22.1
06073013421,SANDAG,22.1
06073013420,SANDAG,22.1
06073006900,SANDAG,22.1
06073010300,SANDAG,22.1
06073005700,SANDAG,22.1
06073006200,SANDAG,22.1
06073015704,SANDAG,22.1
06073012002,SANDAG,22.1
06073008902,SANDAG,22.1
06073006100,SANDAG,22.1
06073003109,SANDAG,22.1
06073004000,SANDAG,22.1
06073003403,SANDAG,22.1
06073001900,SANDAG,22.1
06073003207,SANDAG,22.1
06073009902,SANDAG,22.1
06073010601,SANDAG,22.1
06073013410,SANDAG,22.1
06073021304,SANDAG,22.1
06073012401,SANDAG,22.1
06073011902,SANDAG,22.1
06073013409,SANDAG,22.1
06073005200,SANDAG,22.1
06073021303,SANDAG,22.1
06073013419,SANDAG,22.1
06073015403,SANDAG,22.1
06073017305,SANDAG,22.1
06073017306,SANDAG,22.1
06073017401,SANDAG,22.1
06073017403,SANDAG,22.1
06073017404,SANDAG,22.1
06073017501,SANDAG,22.1
06073005900,SANDAG,22.1
06063000202,Plumas_RTPA,29.2
06073006600,SANDAG,22.1
06073013102,SANDAG,22.1
06073013302,SANDAG,22.1
06073006801,SANDAG,22.1
06063000201,Plumas_RTPA,29.2
06063000400,Plumas_RTPA,29.2
06063000300,Plumas_RTPA,29.2
06073012502,SANDAG,22.1
06073012501,SANDAG,22.1
06073009510,SANDAG,22.1
06073018613,SANDAG,22.1
06073020028,SANDAG,22.1
06073020026,SANDAG,22.1
06073013206,SANDAG,22.1
06073003004,SANDAG,22.1
06073010109,SANDAG,22.1
06073007400,SANDAG,22.1
06073015501,SANDAG,22.1
06073015602,SANDAG,22.1
06073005000,SANDAG,22.1
06073016402,SANDAG,22.1
06073009106,SANDAG,22.1
06073003201,SANDAG,22.1
06073009301,SANDAG,22.1
06073003112,SANDAG,22.1
06073011000,SANDAG,22.1
06073011802,SANDAG,22.1
06073014300,SANDAG,22.1
06073008341,SANDAG,22.1
06073008343,SANDAG,22.1
06073017502,SANDAG,22.1
06073017601,SANDAG,22.1
06073017603,SANDAG,22.1
06073017604,SANDAG,22.1
06073017701,SANDAG,22.1
06073017702,SANDAG,22.1
06073018519,SANDAG,22.1
06073018601,SANDAG,22.1
06073018603,SANDAG,22.1
06073018608,SANDAG,22.1
06073015404,SANDAG,22.1
06073015301,SANDAG,22.1
06073015701,SANDAG,22.1
06073016301,SANDAG,22.1
06073015703,SANDAG,22.1
06073015901,SANDAG,22.1
06073009306,SANDAG,22.1
06073009305,SANDAG,22.1
06073008362,SANDAG,22.1
06073008361,SANDAG,22.1
06073008006,SANDAG,22.1
06073013604,SANDAG,22.1
06073013411,SANDAG,22.1
06073003303,SANDAG,22.1
06073016302,SANDAG,22.1
06073015802,SANDAG,22.1
06073013605,SANDAG,22.1
06073015302,SANDAG,22.1
06073014803,SANDAG,22.1
06073002902,SANDAG,22.1
06073003209,SANDAG,22.1
06073003211,SANDAG,22.1
06073004400,SANDAG,22.1
06073014700,SANDAG,22.1
06073008344,SANDAG,22.1
06073008345,SANDAG,22.1
06073008346,SANDAG,22.1
06073008347,SANDAG,22.1
06073008348,SANDAG,22.1
06073008349,SANDAG,22.1
06073008350,SANDAG,22.1
06073008351,SANDAG,22.1
06073017801,SANDAG,22.1
06073017808,SANDAG,22.1
06073017809,SANDAG,22.1
06073017810,SANDAG,22.1
06073017811,SANDAG,22.1
06073017900,SANDAG,22.1
06073018609,SANDAG,22.1
06073018610,SANDAG,22.1
06073018611,SANDAG,22.1
06073018612,SANDAG,22.1
06073018700,SANDAG,22.1
06073018801,SANDAG,22.1
06073018802,SANDAG,22.1
06073018803,SANDAG,22.1
06073018903,SANDAG,22.1
06073018904,SANDAG,22.1
06073018905,SANDAG,22.1
06073018906,SANDAG,22.1
06073019001,SANDAG,22.1
06073019002,SANDAG,22.1
06073019101,SANDAG,22.1
06073019103,SANDAG,22.1
06073019105,SANDAG,22.1
06073015801,SANDAG,22.1
06073016202,SANDAG,22.1
06073003001,SANDAG,22.1
06073005400,SANDAG,22.1
06073015406,SANDAG,22.1
06073008901,SANDAG,22.1
06073003003,SANDAG,22.1
06073008003,SANDAG,22.1
06073021900,SANDAG,22.1
06073020810,SANDAG,22.1
06073020027,SANDAG,22.1
06073010015,SANDAG,22.1
06073022100,SANDAG,22.1
06073022000,SANDAG,22.1
06073021800,SANDAG,22.1
06073021600,SANDAG,22.1
06073021400,SANDAG,22.1
06099003606,SJV,26.8
06099002401,SJV,26.8
06099002402,SJV,26.8
06099002005,SJV,26.8
06099002006,SJV,26.8
06099002503,SJV,26.8
06099002504,SJV,26.8
06099000510,SJV,26.8
06099001700,SJV,26.8
06099002603,SJV,26.8
06099002604,SJV,26.8
06099003803,SJV,26.8
06099003905,SJV,26.8
06099003909,SJV,26.8
06099000908,SJV,26.8
06099003908,SJV,26.8
06099000301,SJV,26.8
06099002302,SJV,26.8
06099003300,SJV,26.8
06099003400,SJV,26.8
06099001200,SJV,26.8
06099000806,SJV,26.8
06099000910,SJV,26.8
06099001900,SJV,26.8
06099000909,SJV,26.8
06099003202,SJV,26.8
06069000801,AMBAG,23.5
06069000701,AMBAG,23.5
06069000501,AMBAG,23.5
06099001100,SJV,26.8
06099002004,SJV,26.8
06099001001,SJV,26.8
06099000501,SJV,26.8
06099000805,SJV,26.8
06099000503,SJV,26.8
06099003500,SJV,26.8
06099003907,SJV,26.8
06099002602,SJV,26.8
06099002605,SJV,26.8
06099001601,SJV,26.8
06099001400,SJV,26.8
06069000502,AMBAG,23.5
06069000702,AMBAG,23.5
06069000802,AMBAG,23.5
06069000200,AMBAG,23.5
06069000100,AMBAG,23.5
06069000600,AMBAG,23.5
06069000400,AMBAG,23.5
06069000300,AMBAG,23.5
06099002701,SJV,26.8
06099002501,SJV,26.8
06099003201,SJV,26.8
06099003802,SJV,26.8
06099000201,SJV,26.8
06099001604,SJV,26.8
06099000906,SJV,26.8
06099003603,SJV,26.8
06099002802,SJV,26.8
06099001800,SJV,26.8
06099000203,SJV,26.8
06099002702,SJV,26.8
06099000302,SJV,26.8
06099002803,SJV,26.8
06099002200,SJV,26.8
06099000102,SJV,26.8
06099000504,SJV,26.8
06099000602,SJV,26.8
06099001002,SJV,26.8
06099000601,SJV,26.8
06099000912,SJV,26.8
06099000506,SJV,26.8
06099000101,SJV,26.8
06099000905,SJV,26.8
06099003604,SJV,26.8
06099003700,SJV,26.8
06099003001,SJV,26.8
06099000803,SJV,26.8
06099000911,SJV,26.8
06099000505,SJV,26.8
06099002801,SJV,26.8
06089011209,SRTA,27.2
06089010806,SRTA,27.2
06089012603,SRTA,27.2
06089012101,SRTA,27.2
06089011001,SRTA,27.2
06089011702,SRTA,27.2
06089011701,SRTA,27.2
06089011802,SRTA,27.2
06089011801,SRTA,27.2
06089011403,SRTA,27.2
06089011401,SRTA,27.2
06089010805,SRTA,27.2
06099002901,SJV,26.8
06099003002,SJV,26.8
06099000303,SJV,26.8
06099000304,SJV,26.8
06099000907,SJV,26.8
06099002100,SJV,26.8
06099003100,SJV,26.8
06089010803,SRTA,27.2
06089010703,SRTA,27.2
06089010602,SRTA,27.2
06089010601,SRTA,27.2
06089012604,SRTA,27.2
06089012102,SRTA,27.2
06089011402,SRTA,27.2
06089011803,SRTA,27.2
06089011703,SRTA,27.2
06089010807,SRTA,27.2
06089011002,SRTA,27.2
06089010603,SRTA,27.2
06089010804,SRTA,27.2
06089010704,SRTA,27.2
06099000202,SJV,26.8
06099001500,SJV,26.8
06099003906,SJV,26.8
06099001603,SJV,26.8
06099002902,SJV,26.8
06099000402,SJV,26.8
06099000404,SJV,26.8
06089012601,SRTA,27.2
06089010702,SRTA,27.2
06089012400,SRTA,27.2
06089012500,SRTA,27.2
06089011300,SRTA,27.2
06089011100,SRTA,27.2
06089010500,SRTA,27.2
06089010400,SRTA,27.2
06089010200,SRTA,27.2
06099002002,SJV,26.8
06099002301,SJV,26.8
06099000403,SJV,26.8
06099003904,SJV,26.8
06099000807,SJV,26.8
06099001300,SJV,26.8
06099000801,SJV,26.8
06089010100,SRTA,27.2
06089012303,SRTA,27.2
06089012302,SRTA,27.2
06089012200,SRTA,27.2
06089012000,SRTA,27.2
06089011900,SRTA,27.2
06089011600,SRTA,27.2
06089011500,SRTA,27.2
06089010900,SRTA,27.2
06089012702,SRTA,27.2
06089010300,SRTA,27.2
06089012701,SRTA,27.2
06089012301,SRTA,27.2
06099004000,SJV,26.8
06099003605,SJV,26.8
06099003804,SJV,26.8
06099003805,SJV,26.8
06019005801,SJV,26.8
06019005904,SJV,26.8
06019005515,SJV,26.8
06019005605,SJV,26.8
06019005504,SJV,26.8
06019005202,SJV,26.8
06019005000,SJV,26.8
06019005701,SJV,26.8
06019005514,SJV,26.8
06019005602,SJV,26.8
06041102202,MTC,19.4
06041106001,MTC,19.4
06041132100,MTC,19.4
06041104300,MTC,19.4
06041128100,MTC,19.4
06041123000,MTC,19.4
06041129000,MTC,19.4
06019004703,SJV,26.8
06019004601,SJV,26.8
06019004506,SJV,26.8
06019004505,SJV,26.8
06019004504,SJV,26.8
06041128200,MTC,19.4
06041127000,MTC,19.4
06041126200,MTC,19.4
06041126100,MTC,19.4
06041125000,MTC,19.4
06041124200,MTC,19.4
06041124100,MTC,19.4
06041112100,MTC,19.4
06041111000,MTC,19.4
06041110200,MTC,19.4
06041110100,MTC,19.4
06041108200,MTC,19.4
06041108100,MTC,19.4
06041107000,MTC,19.4
06041106002,MTC,19.4
06041117000,MTC,19.4
06041116000,MTC,19.4
06041118100,MTC,19.4
06041119100,MTC,19.4
06041121100,MTC,19.4
06041122000,MTC,19.4
06041121200,MTC,19.4
06041120000,MTC,19.4
06041115000,MTC,19.4
06041114200,MTC,19.4
06041114100,MTC,19.4
06041133000,MTC,19.4
06041132200,MTC,19.4
06041113000,MTC,19.4
06041104102,MTC,19.4
06019004503,SJV,26.8
06019004303,SJV,26.8
06019004302,SJV,26.8
06019004301,SJV,26.8
06019005503,SJV,26.8
06019004210,SJV,26.8
06019003803,SJV,26.8
06041105000,MTC,19.4
06041104200,MTC,19.4
06041104101,MTC,19.4
06041103200,MTC,19.4
06041103100,MTC,19.4
06041102100,MTC,19.4
06041101200,MTC,19.4
06041101100,MTC,19.4
06019003805,SJV,26.8
06019004211,SJV,26.8
06019003804,SJV,26.8
06019003201,SJV,26.8
06019003102,SJV,26.8
06019004701,SJV,26.8
06019002702,SJV,26.8
06019002701,SJV,26.8
06019001301,SJV,26.8
06019007801,SJV,26.8
06019003701,SJV,26.8
06019005203,SJV,26.8
06019005409,SJV,26.8
06019002000,SJV,26.8
06019001900,SJV,26.8
06019001800,SJV,26.8
06019001500,SJV,26.8
06019001000,SJV,26.8
06019000800,SJV,26.8
06019000700,SJV,26.8
06019001700,SJV,26.8
06043000302,MCLTC,28.2
06043000301,MCLTC,28.2
06043000101,MCLTC,28.2
06043000102,MCLTC,28.2
06043000400,MCLTC,28.2
06043000200,MCLTC,28.2
06019005607,SJV,26.8
06019001413,SJV,26.8
06019007901,SJV,26.8
06019000501,SJV,26.8
06019006502,SJV,26.8
06019005516,SJV,26.8
06019001600,SJV,26.8
06019008402,SJV,26.8
06019008401,SJV,26.8
06019008100,SJV,26.8
06019008000,SJV,26.8
06019007600,SJV,26.8
06019007500,SJV,26.8
06019001201,SJV,26.8
06019007201,SJV,26.8
06019007202,SJV,26.8
06019005512,SJV,26.8
06019004001,SJV,26.8
06019003103,SJV,26.8
06019002903,SJV,26.8
06019001303,SJV,26.8
06019007802,SJV,26.8
06019008502,SJV,26.8
06019008501,SJV,26.8
06019005513,SJV,26.8
06019005509,SJV,26.8
06019005510,SJV,26.8
06019005508,SJV,26.8
06019004212,SJV,26.8
06019004602,SJV,26.8
06019006603,SJV,26.8
06019006604,SJV,26.8
06019006501,SJV,26.8
06019006202,SJV,26.8
06019006201,SJV,26.8
06019005905,SJV,26.8
06019002501,SJV,26.8
06019003202,SJV,26.8
06019005305,SJV,26.8
06019006403,SJV,26.8
06019006402,SJV,26.8
06019007002,SJV,26.8
06019007300,SJV,26.8
06019007100,SJV,26.8
06019007004,SJV,26.8
06019008301,SJV,26.8
06019008200,SJV,26.8
06003010000,Alpine_RTPA,27.3
06019005907,SJV,26.8
06019005909,SJV,26.8
06019005911,SJV,26.8
06019005912,SJV,26.8
06019006405,SJV,26.8
06019005906,SJV,26.8
06019006404,SJV,26.8
06019005524,SJV,26.8
06019005522,SJV,26.8
06019006100,SJV,26.8
06019006000,SJV,26.8
06019007700,SJV,26.8
06019006602,SJV,26.8
06019006300,SJV,26.8
06019006700,SJV,26.8
06019006900,SJV,26.8
06019006802,SJV,26.8
06019008302,SJV,26.8
06019007400,SJV,26.8
06019004100,SJV,26.8
